GENE	G_arboreum	G_arboreum+N	G_raimondii	G_raimondii+N	UNINFORMATIVE	UNINFORMATIVE+N	UNK	UNK+N
lcl|NC_030672.1_cds_XP_017646537.1_27725	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647687.1_27726	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649649.1_27727	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648458.1_27728	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647688.1_27729	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647689.1_27730	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647690.1_27731	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647468.1_27733	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647693.1_27735	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647108.1_27736	0	0	0	0	0	0	3	0
lcl|NC_030672.1_cds_XP_017647058.1_27737	0	0	0	0	0	0	2	0
lcl|NC_030672.1_cds_XP_017647694.1_27738	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649032.1_27739	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649034.1_27741	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647250.1_27742	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648611.1_27743	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649069.1_27744	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017649068.1_27745	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017649066.1_27746	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648135.1_27748	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649701.1_27749	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017648759.1_27753	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647695.1_27754	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017646625.1_27755	0	0	0	0	0	0	2	0
lcl|NC_030672.1_cds_XP_017647696.1_27756	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647509.1_27757	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647157.1_27758	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017648650.1_27760	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648645.1_27761	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648709.1_27762	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017646968.1_27764	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649519.1_27765	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649518.1_27766	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648715.1_27767	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017646803.1_27768	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647697.1_27770	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649715.1_27771	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017646720.1_27772	0	0	0	0	0	0	2	0
lcl|NC_030672.1_cds_XP_017646619.1_27774	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017647454.1_27775	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017649944.1_27776	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649596.1_27777	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017647698.1_27778	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647699.1_27779	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647701.1_27780	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647703.1_27782	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648243.1_27783	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648951.1_27784	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017647134.1_27786	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647704.1_27787	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648654.1_27788	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647706.1_27790	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648448.1_27791	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017647707.1_27792	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647709.1_27793	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649169.1_27794	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649172.1_27797	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649168.1_27801	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647710.1_27802	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647711.1_27803	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648300.1_27804	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648754.1_27805	0	0	0	0	0	0	3	0
lcl|NC_030672.1_cds_XP_017649120.1_27806	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017647712.1_27817	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648831.1_27818	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648830.1_27819	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017649831.1_27821	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647713.1_27822	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647714.1_27823	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647132.1_27824	0	0	0	0	0	0	2	0
lcl|NC_030672.1_cds_XP_017649844.1_27825	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647715.1_27826	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647717.1_27827	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648265.1_27828	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647718.1_27829	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647719.1_27830	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648626.1_27831	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648625.1_27832	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017646572.1_27833	0	0	0	0	0	0	7	0
lcl|NC_030672.1_cds_XP_017648553.1_27834	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017646909.1_27835	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647720.1_27837	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017646628.1_27838	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647721.1_27839	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647396.1_27840	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017646874.1_27841	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648526.1_27842	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647722.1_27844	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647723.1_27845	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647724.1_27846	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647725.1_27847	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649119.1_27848	0	0	0	0	0	0	2	0
lcl|NC_030672.1_cds_XP_017649337.1_27849	0	0	0	0	0	0	2	0
lcl|NC_030672.1_cds_XP_017649490.1_27850	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647727.1_27852	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649754.1_27853	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649753.1_27854	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647728.1_27855	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647729.1_27856	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647730.1_27857	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648964.1_27859	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648958.1_27861	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017647460.1_27866	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647072.1_27868	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017647731.1_27869	0	0	0	0	0	0	5	0
lcl|NC_030672.1_cds_XP_017648746.1_27870	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648742.1_27871	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649658.1_27874	0	0	0	0	0	0	2	0
lcl|NC_030672.1_cds_XP_017646857.1_27876	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648534.1_27879	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647023.1_27880	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017648306.1_27881	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647397.1_27882	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647423.1_27883	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017646848.1_27885	0	0	0	0	0	0	4	0
lcl|NC_030672.1_cds_XP_017646756.1_27886	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647733.1_27887	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648506.1_27888	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649232.1_27889	0	0	0	0	0	0	9	0
lcl|NC_030672.1_cds_XP_017647161.1_27890	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649769.1_27893	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648556.1_27894	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017646932.1_27895	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647734.1_27896	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647735.1_27897	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647736.1_27898	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648168.1_27899	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649820.1_27900	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647737.1_27901	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647297.1_27902	0	0	0	0	0	0	2	0
lcl|NC_030672.1_cds_XP_017647738.1_27903	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647356.1_27904	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017648602.1_27906	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647740.1_27907	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647741.1_27908	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647742.1_27909	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648524.1_27910	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647743.1_27912	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647362.1_27913	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017646862.1_27914	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017647326.1_27916	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648363.1_27917	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649722.1_27919	0	0	0	0	0	0	4	0
lcl|NC_030672.1_cds_XP_017646631.1_27922	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648232.1_27923	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647744.1_27924	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647745.1_27925	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647746.1_27926	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648522.1_27927	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647747.1_27928	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649948.1_27929	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649947.1_27930	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647748.1_27932	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649639.1_27933	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649282.1_27935	0	0	0	0	0	0	7	0
lcl|NC_030672.1_cds_XP_017648580.1_27938	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647749.1_27939	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648262.1_27942	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648652.1_27943	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648555.1_27944	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017646887.1_27945	0	0	0	0	0	0	3	0
lcl|NC_030672.1_cds_XP_017648489.1_27946	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647750.1_27947	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648685.1_27948	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017646564.1_27949	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648314.1_27953	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647754.1_27957	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647755.1_27958	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017646686.1_27959	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647033.1_27960	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017647756.1_27961	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647144.1_27962	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017649656.1_27963	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649657.1_27964	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647758.1_27965	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017646683.1_27966	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649437.1_27968	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647759.1_27970	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647760.1_27971	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647761.1_27972	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648501.1_27973	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647762.1_27974	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017646719.1_27976	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649543.1_27977	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017647436.1_27978	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649235.1_27979	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017646893.1_27981	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017648938.1_27983	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017646600.1_27985	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017648137.1_27986	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648350.1_27987	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647764.1_27988	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649641.1_27989	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647545.1_27992	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647544.1_27993	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647543.1_27994	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647556.1_27995	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647550.1_27996	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647549.1_27997	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647551.1_27998	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647765.1_28003	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647541.1_28004	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017646814.1_28006	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017646815.1_28007	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017646726.1_28008	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017646738.1_28010	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017648257.1_28012	0	0	0	0	0	0	9	0
lcl|NC_030672.1_cds_XP_017649936.1_28014	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017646964.1_28017	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649774.1_28018	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649773.1_28019	0	0	0	0	0	0	2	0
lcl|NC_030672.1_cds_XP_017648186.1_28020	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648187.1_28021	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648966.1_28022	0	0	0	0	0	0	2	0
lcl|NC_030672.1_cds_XP_017647766.1_28025	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649563.1_28026	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649564.1_28027	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649926.1_28034	0	0	0	0	0	0	3	0
lcl|NC_030672.1_cds_XP_017648433.1_28035	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649312.1_28036	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649315.1_28039	0	0	0	0	0	0	2	0
lcl|NC_030672.1_cds_XP_017648301.1_28051	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648844.1_28052	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017648847.1_28055	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648842.1_28056	0	0	0	0	0	0	2	0
lcl|NC_030672.1_cds_XP_017646820.1_28058	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017646821.1_28059	0	0	0	0	0	0	2	0
lcl|NC_030672.1_cds_XP_017647767.1_28061	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647234.1_28062	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648720.1_28063	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648530.1_28065	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017646743.1_28066	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647190.1_28068	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647768.1_28069	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647081.1_28070	0	0	0	0	0	0	2	0
lcl|NC_030672.1_cds_XP_017649280.1_28072	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649279.1_28074	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647223.1_28075	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017647443.1_28076	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649531.1_28077	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017649677.1_28079	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017649380.1_28083	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648147.1_28085	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647769.1_28086	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647490.1_28087	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017646817.1_28088	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649920.1_28089	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649921.1_28090	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017647182.1_28091	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649941.1_28093	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017649939.1_28094	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647770.1_28096	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647771.1_28097	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647772.1_28098	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649907.1_28099	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649905.1_28100	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648216.1_28102	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017649097.1_28103	0	0	0	0	0	0	8	0
lcl|NC_030672.1_cds_XP_017649687.1_28105	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649686.1_28106	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647773.1_28107	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647774.1_28108	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648179.1_28109	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017647446.1_28110	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017646986.1_28111	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647447.1_28118	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647776.1_28122	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647777.1_28123	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647369.1_28126	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647778.1_28131	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647779.1_28132	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648772.1_28133	0	0	0	0	0	0	8	0
lcl|NC_030672.1_cds_XP_017649581.1_28134	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017649745.1_28135	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647011.1_28136	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649707.1_28137	0	0	0	0	0	0	2	0
lcl|NC_030672.1_cds_XP_017646952.1_28141	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648935.1_28143	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648934.1_28145	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017646706.1_28146	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649010.1_28147	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649009.1_28148	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647780.1_28149	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647089.1_28150	0	0	0	0	0	0	3	0
lcl|NC_030672.1_cds_XP_017647433.1_28151	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648676.1_28152	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649520.1_28153	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647781.1_28161	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649333.1_28162	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647246.1_28163	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648378.1_28164	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648838.1_28165	0	0	0	0	0	0	6	0
lcl|NC_030672.1_cds_XP_017647017.1_28169	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017647156.1_28170	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017647782.1_28171	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649992.1_28172	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017648339.1_28173	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649918.1_28174	0	0	0	0	0	0	3	0
lcl|NC_030672.1_cds_XP_017647783.1_28175	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647507.1_28176	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648348.1_28177	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649378.1_28179	0	0	0	0	0	0	3	0
lcl|NC_030672.1_cds_XP_017649593.1_28180	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647784.1_28183	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648274.1_28184	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017647785.1_28185	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649113.1_28186	0	0	0	0	0	0	2	0
lcl|NC_030672.1_cds_XP_017649117.1_28190	0	0	0	0	0	0	14	0
lcl|NC_030672.1_cds_XP_017647181.1_28191	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648124.1_28192	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649497.1_28193	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648138.1_28195	0	0	0	0	0	0	1	0
lcl|NC_030672.1_cds_XP_017647786.1_28196	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649537.1_28197	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649534.1_28198	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649535.1_28199	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649533.1_28201	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649399.1_28202	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648420.1_28203	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017649134.1_28205	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017646611.1_28209	0	0	0	0	0	0	0	0
lcl|NC_030672.1_cds_XP_017648773.1_28210	0	0	0	0	0	0	3	0
lcl|NC_030672.1_cds_XP_017649391.1_28212	0	0	0	0	0	0	1	0
